file,course,source,start,end,text
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:37,9:45,distinct colors so number of colors distinct colors so number of colors required definitely is greater than or required definitely is greater than or required definitely is greater than or equal to delta now if we can show that equal to delta now if we can show that equal to delta now if we can show that there exists a coloring which uses no
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:45,9:50,there exists a coloring which uses no there exists a coloring which uses no more than delta colors then it means more than delta colors then it means more than delta colors then it means that the minimum number so this is the that the minimum number so this is the
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:50,10:01,that the minimum number so this is the mean number of colors required so thats mean number of colors required so thats mean number of colors required so thats going to be equal to delta okay so how going to be equal to delta okay so how going to be equal to delta okay so how do we show that thats the case
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:01,10:29,do we show that thats the case do we show that thats the case okay so proof will be by induction we will induct on the number of edges in will induct on the number of edges in the graph okay suppose we denote the number of okay suppose we denote the number of edges by m when m is equal to one so
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:29,10:36,edges by m when m is equal to one so edges by m when m is equal to one so this is the base case m equals one would this is the base case m equals one would this is the base case m equals one would mean that this is a bipartite graph
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:36,10:42,mean that this is a bipartite graph mean that this is a bipartite graph would sing with a single edge and you would sing with a single edge and you would sing with a single edge and you require only one color okay so you can require only one color okay so you can
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:42,10:48,require only one color okay so you can think of that as a trivial case to cover think of that as a trivial case to cover think of that as a trivial case to cover it requires just one color so we will it requires just one color so we will
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:48,11:16,it requires just one color so we will assume that the statement is true for assume that the statement is true for assume that the statement is true for all graphs or bipartite graphs with at all graphs or bipartite graphs with at all graphs or bipartite graphs with at most m edges
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:16,11:28,now we will look at a graph with n plus now we will look at a graph with n plus edges and show that it can be colored edges and show that it can be colored edges and show that it can be colored using delta colors ok so let g be a
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:28,11:43,using delta colors ok so let g be a using delta colors ok so let g be a graph on m plus edges ok so now this graph on m plus edges ok so now this graph on m plus edges ok so now this is some bipartite graph we can just
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:43,11:52,is some bipartite graph we can just is some bipartite graph we can just remove one edge from g so to remove a remove one edge from g so to remove a remove one edge from g so to remove a particular edge any arbitrary age so let particular edge any arbitrary age so let
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:52,12:02,particular edge any arbitrary age so let us call that as the edge x comma y from us call that as the edge x comma y from us call that as the edge x comma y from g to obtain g prime so we just removed g to obtain g prime so we just removed
213.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:02,12:09,g to obtain g prime so we just removed one particular edge some arbitrary edge one particular edge some arbitrary edge one particular edge some arbitrary edge and we will get a smaller graph clearly and we will get a smaller graph clearly and we will get a smaller graph clearly by our induction hypothesis on the
