file,course,source,start,end,text
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:00,45:14,beta i follows from some beta j and beta beta i follows from some beta j and beta k by morris ponens if this is the case then either it is if this is the case then either it is the case that we have beta j and beta k
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:14,45:23,the case that we have beta j and beta k the case that we have beta j and beta k which is the same as beta j implies beta which is the same as beta j implies beta which is the same as beta j implies beta i or it is the case that we have beta k
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:23,45:31,i or it is the case that we have beta k i or it is the case that we have beta k and beta j which is the same as beta k and beta j which is the same as beta k and beta j which is the same as beta k implies beta i the two are symmetric so
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:31,45:36,implies beta i the two are symmetric so implies beta i the two are symmetric so we will discuss only one it is exactly we will discuss only one it is exactly we will discuss only one it is exactly in these two situations when we will be in these two situations when we will be
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:36,45:41,in these two situations when we will be able to derive beta i from beta j and able to derive beta i from beta j and able to derive beta i from beta j and beta k using modus ponens so let us beta k using modus ponens so let us
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:41,45:49,beta k using modus ponens so let us consider the first case let us assume consider the first case let us assume consider the first case let us assume that beta k is beta j implies beta i now that beta k is beta j implies beta i now that beta k is beta j implies beta i now what we know is that all the previous
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:49,45:57,what we know is that all the previous what we know is that all the previous js are logical consequences of gamma js are logical consequences of gamma js are logical consequences of gamma therefore we know that beta j is a therefore we know that beta j is a
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,45:57,46:07,therefore we know that beta j is a logical consequence of gamma and beta k logical consequence of gamma and beta k logical consequence of gamma and beta k which is beta j implies beta i is also a which is beta j implies beta i is also a which is beta j implies beta i is also a logical consequence of gamma by the
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:07,46:12,logical consequence of gamma by the logical consequence of gamma by the theorem we have just shown if beta j is theorem we have just shown if beta j is theorem we have just shown if beta j is a logical consequence and beta j implies a logical consequence and beta j implies
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:12,46:22,a logical consequence and beta j implies beta i is a logical consequence then beta i is a logical consequence then beta i is a logical consequence then beta is also a logical consequence beta is also a logical consequence beta is also a logical consequence therefore what we have found is that for
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:22,46:30,therefore what we have found is that for therefore what we have found is that for ai beta is a logical consequence of ai beta is a logical consequence of ai beta is a logical consequence of gamma therefore by induction we can say gamma therefore by induction we can say
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:30,46:35,gamma therefore by induction we can say that this is the case for every i less that this is the case for every i less that this is the case for every i less than or equal to n in the proof that we than or equal to n in the proof that we
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:35,46:41,than or equal to n in the proof that we are going to consider beta to beta n are going to consider beta to beta n are going to consider beta to beta n but then what is beta n beta n happens but then what is beta n beta n happens
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:41,46:47,but then what is beta n beta n happens to be alpha that is the culmination of to be alpha that is the culmination of to be alpha that is the culmination of the proof the original proof that we the proof the original proof that we the proof the original proof that we started with we started with the proof
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,46:47,46:58,started with we started with the proof started with we started with the proof of this form which ends in alpha that is of this form which ends in alpha that is of this form which ends in alpha that is why we claimed that alpha is provable why we claimed that alpha is provable
